naam	jaar	gewasgroep	lblhfdtlt	area_m2	area_prop
Polders	18262	Overige gewassen	Niet ingezaaid akkerland	46859.6718636284	4.7286899298212e-05
Polders	18262	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	718989.669600375	0.00072554481819231
Polders	18262	Overige gewassen	Onverharde landingsbaan of veiligheidszones op vliegvelden	503623.087775564	0.000508214703363772
Polders	18262	Overige gewassen	Snijrogge	2139.66396426376	2.15917163706573e-06
Polders	18262	Overige gewassen	Volkstuinpark	10261.4617971563	1.03550172537851e-05
Polders	18262	Suikerbieten	Suikerbieten	33105504.4342864	0.0334073328331539
Polders	18262	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	16978425.8756938	0.0171332210127841
Polders	18262	Voedergewassen	Andere voedergewassen	63396.0518277065	6.39740441931652e-05
Polders	18262	Voedergewassen	Eenjarige klaver	48994.7629174329	4.94414563328319e-05
Polders	18262	Voedergewassen	Eenjarige luzerne	321032.646847773	0.000323959554968885
Polders	18262	Voedergewassen	Grasklaver	16630120.4817523	0.0167817400605431
Polders	18262	Voedergewassen	Grasluzerne	482472.152221301	0.000486870931206595
Polders	18262	Voedergewassen	Meerjarige klaver	61082.987801601	6.16398915770077e-05
Polders	18262	Voedergewassen	Meerjarige luzerne	2094282.52644095	0.00211337644911434
Polders	18262	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver of g	771334.125653232	0.000778366507370897
Polders	18262	Voedergewassen	Mengsel van vlinderbloemigen	30506.4063492754	3.07845383379263e-05
Polders	18262	Voedergewassen	Rode klaver	25035.6355661035	2.52638896261661e-05
Polders	18262	Voedergewassen	Voederbieten	1756196.77311503	0.00177220831165472
Polders	18262	Water	Poelen <= 0,1 ha	100431.931161521	0.000101347585808555
Weidestreek (Luik)	13879	Aardappelen	Aardappelen (niet-vroege)	567080.240082646	0.000294240722455591
Weidestreek (Luik)	13879	Fruit en Noten	Aardbeien	15031.7037502956	7.79949477798906e-06
Weidestreek (Luik)	13879	Fruit en Noten	Meerjarige fruitteelten (appel)	1044736.10035714	0.000542081848769268
Weidestreek (Luik)	13879	Fruit en Noten	Meerjarige fruitteelten (peer)	494530.728134754	0.000256596982997772
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Spelt	125110.829447547	6.491621157228e-05
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Triticale	35649.331999962	1.84973562139977e-05
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Wintergerst	502526.843856711	0.000260745924718126
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Winterkoolzaad	211101.256467256	0.000109534033852345
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Wintertarwe	2325759.26539144	0.00120676588273791
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Zomergerst	38973.2506502206	2.02220367017063e-05
Weidestreek (Luik)	13879	Granen, zaden en peulvruchten	Zomertarwe	71415.1883204113	3.70551733607177e-05
Weidestreek (Luik)	13879	Grasland	Blijvend grasland	18303486.8722968	0.00949712372269597
Weidestreek (Luik)	13879	Grasland	Tijdelijk grasland	2848026.23586848	0.00147775435993377
Weidestreek (Luik)	13879	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	52053.5275446133	2.70089953211151e-05
Weidestreek (Luik)	13879	Groenten, kruiden en sierplanten	Andere groenten - vers	157514.114212392	8.17292924120441e-05
Weidestreek (Luik)	13879	Groenten, kruiden en sierplanten	Andere kruiden - vers	8598.59251665231	4.46154864051035e-06
Weidestreek (Luik)	13879	Groenten, kruiden en sierplanten	Witloof (voor het loof) - vers	4212.7162328409	2.18585057322902e-06
Weidestreek (Luik)	13879	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	52419.9994003158	2.71991464425258e-05
Weidestreek (Luik)	13879	Houtachtige gewassen	Andere bebossing	3253.09999992512	1.68793483980106e-06
Weidestreek (Luik)	13879	Houtachtige gewassen	Houtkanten en houtwallen > 100 m²	15437.6235477303	8.01011423889429e-06
Weidestreek (Luik)	13879	Landbouwinfrastructuur	Andere gebouwen	20072.0922361081	1.04147993587062e-05
Weidestreek (Luik)	13879	Landbouwinfrastructuur	Stallen en gebouwen	341162.486321671	0.00017701885792283
Weidestreek (Luik)	13879	Maïs	Korrelmaïs	607058.785706375	0.000314984376202608
Weidestreek (Luik)	13879	Maïs	Silomaïs	4698938.80951538	0.00243813670863389
Weidestreek (Luik)	13879	Overige gewassen	Cichorei (inuline)	21446.971300263	1.1128182369666e-05
Weidestreek (Luik)	13879	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	24965.5933702053	1.29538885514881e-05
Weidestreek (Luik)	13879	Overige gewassen	Spontane bedekking	653002.955042195	0.000338823411003086
Weidestreek (Luik)	13879	Suikerbieten	Suikerbieten	552604.261217291	0.000286729576450974
Weidestreek (Luik)	13879	Voedergewassen	Meerjarige grasklaver	99775.143557311	5.17702932465692e-05
Weidestreek (Luik)	13879	Voedergewassen	Meerjarige luzerne	34848.3653700617	1.80817589436531e-05
Weidestreek (Luik)	13879	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	8951.99999972741	4.64492105554296e-06
Weidestreek (Luik)	13879	Voedergewassen	Mengsel van vlinderbloemigen	5146.27300517634	2.67024484361526e-06
Weidestreek (Luik)	13879	Voedergewassen	Voederbieten	81795.145778137	4.24410181945536e-05
Weidestreek (Luik)	13879	Water	Poelen > 100 m²	1913.84499999695	9.93036074374679e-07
Weidestreek (Luik)	14245	Aardappelen	Aardappelen (niet-vroege)	826100.685390092	0.000428638568776112
Weidestreek (Luik)	14245	Fruit en Noten	Aardbeien	26823.4613198182	1.39178798336416e-05
Weidestreek (Luik)	14245	Fruit en Noten	Meerjarige fruitteelten (appel)	1049541.69155038	0.000544575324162307
Weidestreek (Luik)	14245	Fruit en Noten	Meerjarige fruitteelten (peer)	489220.858956326	0.000253841853065935
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Haver	15111.8056000324	7.84105719626901e-06
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Spelt	101404.381266274	5.26156552370825e-05
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Triticale	84108.4034213117	4.36412973650188e-05
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Wintergerst	709242.048818088	0.000368004169585777
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Winterkoolzaad	192899.45310075	0.000100089670614129
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Wintertarwe	2209670.9131114	0.00114653116068415
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Zomergerst	146591.662837594	7.60619639524272e-05
Weidestreek (Luik)	14245	Granen, zaden en peulvruchten	Zomertarwe	176599.564394537	9.16321531591688e-05
Weidestreek (Luik)	14245	Grasland	Blijvend grasland	18170794.3439136	0.00942827359769385
Weidestreek (Luik)	14245	Grasland	Grassen in natuurbeheer	508186.802599886	0.000263682705497894
Weidestreek (Luik)	14245	Grasland	Tijdelijk grasland	2848369.85107171	0.00147793265143204
Weidestreek (Luik)	14245	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	50526.713529713	2.62167778763067e-05
Weidestreek (Luik)	14245	Groenten, kruiden en sierplanten	Andere kruiden - vers	8560.42412285839	4.44174421959937e-06
Weidestreek (Luik)	14245	Groenten, kruiden en sierplanten	Witloof (voor het loof) - vers	36534.1620380729	1.89564676611294e-05
Weidestreek (Luik)	14245	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	171004.839617626	8.87292203042721e-05
Weidestreek (Luik)	14245	Houtachtige gewassen	Andere bebossing	3253.09999992512	1.68793483980106e-06
Weidestreek (Luik)	14245	Houtachtige gewassen	Houtkanten en houtwallen > 100 m²	14765.6432340476	7.66144405256385e-06
Weidestreek (Luik)	14245	Landbouwinfrastructuur	Andere gebouwen	18201.2572046552	9.44407985141088e-06
Weidestreek (Luik)	14245	Landbouwinfrastructuur	Stallen en gebouwen	360655.396815585	0.000187133137456984
Weidestreek (Luik)	14245	Maïs	Korrelmaïs	400569.990543325	0.000207843608506478
Weidestreek (Luik)	14245	Maïs	Silomaïs	4566054.8142679	0.00236918723728799
Weidestreek (Luik)	14245	Overige gewassen	Andere bedekking	5960.37239997648	3.09265630701194e-06
Weidestreek (Luik)	14245	Overige gewassen	Cichorei (inuline)	47068.0385930799	2.4422176442221e-05
Weidestreek (Luik)	14245	Overige gewassen	Gele mosterd	3283.24406340154	1.70357567929453e-06
Weidestreek (Luik)	14245	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	24965.5902627171	1.29538869391068e-05
Weidestreek (Luik)	14245	Overige gewassen	Spontane bedekking	69346.2793265739	3.59816792870169e-05
Weidestreek (Luik)	14245	Suikerbieten	Suikerbieten	332619.957904086	0.00017258639924146
Weidestreek (Luik)	14245	Voedergewassen	Meerjarige grasklaver	127031.644300372	6.59128640917122e-05
Weidestreek (Luik)	14245	Voedergewassen	Meerjarige luzerne	29683.274300375	1.54017499775991e-05
Weidestreek (Luik)	14245	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	468.714549808123	2.43201751732505e-07
Weidestreek (Luik)	14245	Voedergewassen	Mengsel van vlinderbloemigen	1077.89899821207	5.59289069782882e-07
Weidestreek (Luik)	14245	Voedergewassen	Voederbieten	46560.7135816162	2.41589408939835e-05
Weidestreek (Luik)	14245	NA	NA	1045.30753422715	5.42378348458135e-07
Weidestreek (Luik)	14610	Aardappelen	Aardappelen (niet-vroege)	593856.550860693	0.000308134137304395
Weidestreek (Luik)	14610	Fruit en Noten	Aardbeien	13073.1424924098	6.78325679478962e-06
Weidestreek (Luik)	14610	Fruit en Noten	Andere meerjarige fruitteelten	62234.5977231887	3.22916435831644e-05
Weidestreek (Luik)	14610	Fruit en Noten	Meerjarige fruitteelten (appel)	1054623.00741443	0.000547211864717214
Weidestreek (Luik)	14610	Fruit en Noten	Meerjarige fruitteelten (peer)	493242.074884073	0.000255928339943978
Weidestreek (Luik)	14610	Fruit en Noten	Wijnstokken	22033.2290547547	1.14323737222015e-05
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Brouwgerst	35010.4641458187	1.816586707777e-05
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Haver	15465.0616227246	8.02435102310661e-06
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Spelt	31630.2735992419	1.64119888112351e-05
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Triticale	72746.6722247321	3.77460399405306e-05
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Wintergerst	675249.691956167	0.000350366567472253
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Winterkoolzaad	320757.166327907	0.000166431156796041
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Winterrogge	13018.3780057915	6.75484116509824e-06
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Wintertarwe	1857174.31625939	0.0009636313768621
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Zomergerst	38973.2506502206	2.02220367017063e-05
Weidestreek (Luik)	14610	Granen, zaden en peulvruchten	Zomertarwe	268765.661206298	0.000139454343027488
Weidestreek (Luik)	14610	Grasland	Blijvend grasland	18034890.9802214	0.00935775746771707
Weidestreek (Luik)	14610	Grasland	Grassen in natuurbeheer	57542.2822492727	2.9856943522317e-05
Weidestreek (Luik)	14610	Grasland	Tijdelijk grasland	3210529.27297914	0.00166584618185343
Weidestreek (Luik)	14610	Grasland	Weiland met bomen (> 50 bomen per ha)	1002.07135017216	5.19944405017066e-07
Weidestreek (Luik)	14610	Groenten, kruiden en sierplanten	Andere kruiden - vers	8055.18684297241	4.17959193190287e-06
Weidestreek (Luik)	14610	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	227422.674762079	0.000118002722357288
Weidestreek (Luik)	14610	Houtachtige gewassen	Andere bebossing	3253.09999992512	1.68793483980106e-06
Weidestreek (Luik)	14610	Houtachtige gewassen	Houtkanten en houtwallen > 100 m²	22028.594417282	1.14299689495046e-05
Weidestreek (Luik)	14610	Landbouwinfrastructuur	Andere gebouwen	16937.9414525425	8.7885836564862e-06
Weidestreek (Luik)	14610	Landbouwinfrastructuur	Stallen en gebouwen	364607.717682891	0.000189183876779523
Weidestreek (Luik)	14610	Maïs	Korrelmaïs	712760.803584222	0.000369829944619625
Weidestreek (Luik)	14610	Maïs	Silomaïs	4727000.59245724	0.00245269711596707
Weidestreek (Luik)	14610	Overige gewassen	Andere bedekking	5960.37239997648	3.09265630701194e-06
Weidestreek (Luik)	14610	Overige gewassen	Cichorei (inuline)	22986.8254503775	1.19271659447945e-05
Weidestreek (Luik)	14610	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	24908.6820581742	1.29243589992584e-05
Weidestreek (Luik)	14610	Overige gewassen	Spontane bedekking	20509.5455173751	1.06417805871507e-05
Weidestreek (Luik)	14610	Suikerbieten	Suikerbieten	231330.492383224	0.000120030370296322
Weidestreek (Luik)	14610	Voedergewassen	Eenjarige luzerne	28035.4717000443	1.45467552285054e-05
Weidestreek (Luik)	14610	Voedergewassen	Meerjarige grasklaver	79652.0600593832	4.13290360699807e-05
Weidestreek (Luik)	14610	Voedergewassen	Meerjarige luzerne	51225.0696515031	2.65791336688077e-05
Weidestreek (Luik)	14610	Voedergewassen	Mengsel van vlinderbloemigen	1077.89899821207	5.59289069782882e-07
Weidestreek (Luik)	14610	Voedergewassen	Voederbieten	21685.0732474698	1.1251726242318e-05
Weidestreek (Luik)	14610	NA	NA	13509.4853401016	7.00966185295999e-06
Weidestreek (Luik)	14975	Aardappelen	Aardappelen (niet-vroege)	520120.115685949	0.000269874539414061
Weidestreek (Luik)	14975	Aardappelen	Aardappelen (pootgoed)	26960.8052901896	1.39891434506936e-05
Weidestreek (Luik)	14975	Aardappelen	Aardappelen (vroege, rooi na 19/6)	8834.88563326374	4.5841539658747e-06
Weidestreek (Luik)	14975	Fruit en Noten	Aardbeien	13073.1424924098	6.78325679478962e-06
Weidestreek (Luik)	14975	Fruit en Noten	Andere meerjarige fruitteelten	170487.004035045	8.84605311397378e-05
Weidestreek (Luik)	14975	Fruit en Noten	Meerjarige fruitteelten (appel)	1044758.35762775	0.000542093397391353
Weidestreek (Luik)	14975	Fruit en Noten	Meerjarige fruitteelten (peer)	517501.305920941	0.000268515718522828
Weidestreek (Luik)	14975	Fruit en Noten	Wijnstokken	23161.2539333347	1.20176715897006e-05
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Brouwgerst	159466.556200858	8.27423552920963e-05
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Spelt	10003.1786297425	5.19034573738416e-06
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Triticale	28276.4109900482	1.46717713122052e-05
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Wintergerst	546731.899952512	0.000283682586450375
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Winterkoolzaad	227671.250453607	0.000118131700737931
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Wintertarwe	1966621.95738899	0.0010204204354834
Weidestreek (Luik)	14975	Granen, zaden en peulvruchten	Zomertarwe	21641.3487929441	1.12290389501515e-05
Weidestreek (Luik)	14975	Grasland	Blijvend grasland	17660358.18639	0.00916342377020682
Weidestreek (Luik)	14975	Grasland	Grassen in natuurbeheer	528532.585282141	0.000274239514521038
Weidestreek (Luik)	14975	Grasland	Tijdelijk grasland	2865722.91700075	0.00148693663057798
Weidestreek (Luik)	14975	Grasland	Weiland met bomen (> 50 bomen per ha)	7558.42309486959	3.92183630262858e-06
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	27221.7839773037	1.41245573692437e-05
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Ajuinen (niet-vroege) - industrie	3581.23239305057	1.8581927779021e-06
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Ajuinen (vroege) - industrie	9.43172541307285	4.8938360101224e-09
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Andere kruiden - vers	6629.19084310159	3.43968589469089e-06
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Witloof (voor het loof) - vers	49917.2856701473	2.59005642595934e-05
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Witte kool - vers	5615.59375	2.91376113153985e-06
Weidestreek (Luik)	14975	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - industrie	71294.6833836157	3.69926470070274e-05
Weidestreek (Luik)	14975	Houtachtige gewassen	Andere bebossing	3253.09999992512	1.68793483980106e-06
Weidestreek (Luik)	14975	Houtachtige gewassen	Houtkanten en houtwallen > 100 m²	23302.4716091059	1.20909451548954e-05
Weidestreek (Luik)	14975	Landbouwinfrastructuur	Andere gebouwen	14243.2670745312	7.39039892048996e-06
Weidestreek (Luik)	14975	Landbouwinfrastructuur	Stallen en gebouwen	355809.000545488	0.00018461848954823
Weidestreek (Luik)	14975	Maïs	Korrelmaïs	399583.010530021	0.000207331494538054
Weidestreek (Luik)	14975	Maïs	Silomaïs	5355497.97086113	0.00277880532713672
Weidestreek (Luik)	14975	Overige gewassen	Andere bedekking	5960.37239997648	3.09265630701194e-06
Weidestreek (Luik)	14975	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	25186.1377806254	1.30683223512729e-05
Weidestreek (Luik)	14975	Suikerbieten	Suikerbieten	471739.896539923	0.000244771512315088
Weidestreek (Luik)	14975	Voedergewassen	Meerjarige grasklaver	39561.0290761171	2.05270170844726e-05
Weidestreek (Luik)	14975	Voedergewassen	Meerjarige luzerne	97919.3183845764	5.08073618993279e-05
Weidestreek (Luik)	14975	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	146894.881293047	7.62192948045505e-05
